,S537_AD1,S538_AD2,S539_AD3,S540_AD4,S541_AD5,S542_AD6,S958_AD1,S959_AD2,S960_AD3,S961_AD4,S962_AD5,S963_AD6,S1189_AD1,S1190_AD2,S1191_AD3,S1192_AD4,S1193_AD5,S1194_AD6,S1365_AD1,S1366_AD2,S1367_AD3,S1368_AD4,S1369_AD5,S1370_AD6
,#048,#049,#050,#051,#052,#053,#086,#087,#088,#089,#090,#091,#095,#096,#097,#098,#099,#100,#103,#104,#105,#106,#107,#108
1488.319,0.0614587,0.07940651,0.05234735,0.07688654,0.05898511,0.06332815,0.0581432,0.06925331,0.06161997,0.1181832,0.08613706,0.07792475,0.05221224,0.06882621,0.05817349,0.0590205,0.08237395,0.07325567,0.06185042,0.06664713,0.0739859,0.07209145,0.06391925,0.08032132
1488.801,0.06168357,0.07962918,0.05257801,0.07711934,0.05912478,0.06344736,0.05836045,0.06929602,0.06185386,0.1179575,0.08617838,0.07806045,0.05229488,0.06895807,0.05829512,0.05921647,0.08253178,0.0734629,0.06206444,0.06683987,0.0740844,0.07227052,0.06418341,0.08059351
1489.283,0.06193719,0.07990399,0.05283229,0.07739447,0.05929704,0.06360774,0.05860707,0.06937608,0.06211018,0.1177948,0.08625996,0.07822765,0.05240981,0.06913936,0.05845296,0.05944653,0.08274897,0.07373404,0.06231286,0.06707569,0.07422199,0.07248745,0.06448731,0.08091991
1489.765,0.06220622,0.08020198,0.05310009,0.07768353,0.05949353,0.06379489,0.05887067,0.06948103,0.06237845,0.117664,0.08635879,0.07840865,0.05255018,0.06935045,0.05863715,0.05969821,0.08301345,0.07405482,0.06258577,0.06733928,0.07438218,0.07273284,0.06482112,0.0812795
1490.247,0.06249641,0.08054128,0.05338002,0.07799876,0.05971577,0.06400938,0.05915154,0.06961423,0.06266451,0.1175876,0.0864888,0.07860859,0.05271894,0.0696005,0.05884841,0.05997688,0.08332753,0.07443298,0.06288842,0.06763955,0.07457516,0.07301053,0.06519235,0.08169073
1490.729,0.06279466,0.08088952,0.05365904,0.07831226,0.05995321,0.06423455,0.05943377,0.06976445,0.06295735,0.1175396,0.08663013,0.07881296,0.05290825,0.0698683,0.05907322,0.06026512,0.08367249,0.07484183,0.06320638,0.06795691,0.07478445,0.07330716,0.06558427,0.08212651
1491.211,0.06310975,0.08126576,0.05393713,0.07864188,0.06020855,0.0644735,0.05971893,0.06993935,0.06326432,0.1175519,0.08680329,0.07903428,0.05312101,0.07016485,0.05931174,0.06056673,0.08404808,0.07528067,0.06354227,0.0682985,0.07502216,0.07362503,0.06599904,0.0826009
1491.693,0.06343212,0.08164189,0.05420699,0.07896787,0.06047382,0.06471509,0.05999635,0.07013147,0.06357677,0.117604,0.08699366,0.07926545,0.05334923,0.070472,0.05955263,0.06086589,0.08443646,0.07572021,0.06388158,0.06864522,0.07527345,0.07395118,0.06641783,0.0830845
1492.176,0.06377269,0.08204217,0.05447569,0.07931526,0.06075425,0.06496831,0.0602747,0.07034953,0.06390439,0.1177247,0.08722272,0.07952274,0.05359481,0.07080339,0.05979957,0.06117023,0.08483978,0.07616378,0.06422896,0.06900667,0.07555055,0.07428952,0.06684471,0.08359158
1492.658,0.06412271,0.08244197,0.05474178,0.07966747,0.06104317,0.06522649,0.06054984,0.07058406,0.06423967,0.1178841,0.08747239,0.07979816,0.05384848,0.07114227,0.06004461,0.06146859,0.08524369,0.07659105,0.06457283,0.06936667,0.07583693,0.0746295,0.06726556,0.08409505
1493.14,0.06449253,0.0828687,0.05501657,0.0800508,0.06134623,0.06550161,0.06083528,0.07084082,0.06459254,0.1181001,0.08775929,0.08010491,0.05411131,0.07150295,0.06029452,0.06177299,0.08565464,0.07701677,0.06492162,0.06973864,0.0761432,0.0749784,0.06769148,0.08461431
1493.622,0.06487256,0.0833,0.05530081,0.08044841,0.06165705,0.06578901,0.06112983,0.071109,0.06495544,0.1183358,0.08806164,0.08043155,0.05437537,0.07187019,0.0605448,0.06207609,0.08606371,0.07743228,0.06526766,0.07011052,0.07645262,0.07532967,0.06811509,0.08512834
1494.104,0.06527312,0.0837651,0.05560618,0.08088535,0.06198219,0.06610247,0.0614483,0.07139499,0.06533782,0.1186078,0.08839501,0.08078884,0.05464501,0.07226045,0.06080558,0.06239322,0.08648399,0.07786219,0.06562293,0.07049947,0.07677758,0.07569475,0.06855274,0.08566308
1494.586,0.06568439,0.08424256,0.05593216,0.08134262,0.06231686,0.06643847,0.06178873,0.07169032,0.06573116,0.1188832,0.08873878,0.08116417,0.05491677,0.07266062,0.0610753,0.06271859,0.08691328,0.07830376,0.06598275,0.07089628,0.0771047,0.07607129,0.06899984,0.08620246
1495.068,0.06611636,0.0847606,0.05628685,0.08184076,0.06266887,0.06680944,0.06216241,0.07200419,0.06614326,0.1191845,0.08911052,0.08156722,0.05520036,0.07308827,0.06136577,0.06306729,0.08736919,0.07878224,0.06636074,0.0713188,0.07744992,0.07647222,0.06947119,0.08677389
1495.55,0.06655753,0.0852925,0.05666296,0.08235233,0.06303342,0.06720696,0.06256008,0.07232915,0.06656269,0.1194815,0.089489,0.08198194,0.05549467,0.07352722,0.06167364,0.06342977,0.08784874,0.07928785,0.06675101,0.07175408,0.07780152,0.07689246,0.069956,0.0873571
1496.032,0.06701488,0.08585841,0.05705998,0.0828876,0.06341618,0.06763493,0.06298297,0.07267246,0.06699418,0.1197942,0.08988858,0.08241288,0.05580814,0.07398891,0.06200537,0.0638144,0.08836174,0.07983219,0.06716311,0.07221284,0.07817431,0.07733771,0.07045967,0.08797073
1496.515,0.06747317,0.08642176,0.05746193,0.08340891,0.06380832,0.06807484,0.06341177,0.07302176,0.0674236,0.1200846,0.09028251,0.08283855,0.05613437,0.07444861,0.06234945,0.06420363,0.08889255,0.08038924,0.06758454,0.07267292,0.07855176,0.07779339,0.07096162,0.08858334
1496.997,0.06793706,0.08699661,0.05786358,0.08392322,0.0642115,0.06852417,0.06384255,0.07337949,0.06785508,0.1203651,0.09068023,0.08326089,0.05647419,0.07491148,0.06270452,0.06459989,0.08943874,0.080959,0.06801939,0.07313884,0.07894364,0.07825752,0.07146242,0.08920623
1497.479,0.06839153,0.08754759,0.05825073,0.08439872,0.06461465,0.06896394,0.06425793,0.07373206,0.06827702,0.1205974,0.09105551,0.0836616,0.05681582,0.07535307,0.0630562,0.06498505,0.08997959,0.08151441,0.06845251,0.07358812,0.07933082,0.0787136,0.0719441,0.08980823
1497.961,0.0688449,0.08809799,0.05862602,0.08485629,0.06502081,0.06939929,0.0646631,0.07408589,0.06869857,0.1208052,0.09142496,0.08405143,0.0571596,0.07578596,0.06340639,0.06536679,0.09051775,0.08206564,0.06888977,0.07403186,0.0797249,0.07916544,0.07241656,0.09040955
1498.443,0.06928745,0.08862472,0.05898532,0.08528048,0.06542325,0.06982272,0.06505264,0.07443487,0.06911306,0.1209705,0.09177355,0.08442352,0.05749849,0.07619727,0.06374845,0.06573512,0.09104449,0.08260076,0.06932133,0.07445776,0.08011273,0.07960685,0.07287282,0.0909913
1498.925,0.06973288,0.08916303,0.05934005,0.0857058,0.06582998,0.07024919,0.06544135,0.0747934,0.06953374,0.1211388,0.09212977,0.08479901,0.05783997,0.07661092,0.06409273,0.06610583,0.09157576,0.0831436,0.06975887,0.07488658,0.08051304,0.08005149,0.07333136,0.09158467
1499.407,0.07017472,0.08969615,0.05969116,0.08612318,0.06623794,0.0706764,0.06582812,0.07515992,0.06995533,0.1213066,0.09248552,0.08517612,0.05818282,0.07702004,0.06443749,0.06647322,0.09211122,0.08368845,0.07019632,0.07531098,0.08091735,0.08049862,0.07378791,0.09217544
1499.89,0.07062796,0.09025939,0.06005039,0.08656649,0.06665649,0.07111865,0.06622669,0.07554869,0.07039039,0.1215226,0.0928703,0.08557598,0.05853686,0.077449,0.06479376,0.0668532,0.09266742,0.08425704,0.07064618,0.0757516,0.08134531,0.08096189,0.07425852,0.09279361
1500.372,0.07108539,0.09082984,0.06041507,0.08701993,0.0670812,0.07156824,0.06663044,0.07595344,0.0708313,0.1217754,0.09327146,0.0859921,0.05889934,0.07788622,0.06515622,0.06723663,0.09323813,0.08483551,0.07109981,0.07619644,0.08178516,0.08143581,0.07473324,0.09341837
1500.854,0.07155982,0.09143461,0.06079142,0.08750833,0.06751885,0.07203286,0.06704634,0.07638169,0.07128739,0.1220969,0.09371018,0.08643816,0.05927609,0.07834885,0.06553015,0.06763417,0.09383056,0.08543542,0.07156561,0.0766597,0.08225114,0.08192747,0.07522175,0.09407162
1501.336,0.07204129,0.09204224,0.06117125,0.08800683,0.06796181,0.07249872,0.06746165,0.0768209,0.07174793,0.1224576,0.09416564,0.08690094,0.05965941,0.07881849,0.06590493,0.06803207,0.09443022,0.08603399,0.07203109,0.07712346,0.08272583,0.08242514,0.07570866,0.0947252
1501.818,0.0725405,0.09267433,0.06155719,0.0885347,0.0684147,0.07297133,0.06788104,0.07727514,0.07222047,0.1228765,0.09465397,0.08739005,0.06005204,0.07930839,0.06628328,0.06843843,0.09503943,0.08663855,0.07250227,0.07759891,0.08322003,0.08293291,0.07620191,0.09539741
1502.3,0.07304671,0.09329838,0.0619405,0.08906598,0.06886952,0.07343846,0.06829334,0.07773201,0.07269415,0.1233186,0.09515313,0.08789143,0.06044555,0.07979965,0.06665562,0.06883924,0.09564359,0.08722638,0.07296638,0.07806838,0.08371562,0.08343968,0.07668724,0.09605972
1502.782,0.07357146,0.09394017,0.06232708,0.0896237,0.0693326,0.0739108,0.06870832,0.07819886,0.07317822,0.1238055,0.09568199,0.08841757,0.06084489,0.08030924,0.06702918,0.06924576,0.09624961,0.08780988,0.07343216,0.07854693,0.0842258,0.0839535,0.07717633,0.09673413
1503.264,0.07410574,0.09457452,0.06271411,0.090189,0.06979883,0.07438373,0.06912267,0.07866868,0.07366497,0.12431,0.09622359,0.08895947,0.06124575,0.08082368,0.06740092,0.06964883,0.0968498,0.08837465,0.07389124,0.0790227,0.08473643,0.08446985,0.07766073,0.0973982
1503.747,0.07466444,0.09523771,0.06311611,0.09079497,0.07027892,0.07487699,0.06955519,0.07915537,0.07416879,0.1248646,0.0968032,0.08953584,0.06165819,0.0813675,0.06778625,0.07006619,0.09746015,0.08894489,0.07435838,0.0795184,0.08526573,0.08500489,0.07815974,0.09808276
1504.229,0.07524209,0.09591597,0.06354007,0.09143341,0.07077309,0.07539605,0.07001178,0.07965894,0.07468721,0.1254545,0.09740983,0.09014369,0.06208367,0.08193531,0.06819084,0.07049596,0.09808363,0.08952076,0.07483213,0.08003083,0.08580469,0.08556335,0.07867406,0.09877636
1504.711,0.07585639,0.09665718,0.06400921,0.09214708,0.07129759,0.07597013,0.0705193,0.08020095,0.07523955,0.1261252,0.09807457,0.09080712,0.06253783,0.08255941,0.0686384,0.07096335,0.09874848,0.09014442,0.07533488,0.08059181,0.08637717,0.08617101,0.07923296,0.09952337
1505.193,0.07650143,0.0974546,0.06453441,0.09293147,0.07185647,0.07660967,0.07108589,0.08078784,0.075826,0.1268734,0.09878863,0.09152377,0.06302597,0.08323876,0.06913931,0.07147148,0.09946924,0.09083306,0.07587081,0.08120401,0.08697835,0.08683927,0.07984447,0.1003238
1505.675,0.07718863,0.09835221,0.06513127,0.09381953,0.07246493,0.07733816,0.07172944,0.0814421,0.07646187,0.1277491,0.09957831,0.09231013,0.06356312,0.08400082,0.06971306,0.07204363,0.1002787,0.09163568,0.07646286,0.08189722,0.08763265,0.08759172,0.08053726,0.1012254
1506.157,0.07789778,0.09931918,0.06578559,0.09477582,0.07311632,0.07814071,0.07243185,0.08215896,0.0771332,0.1287362,0.1004186,0.09314444,0.0641447,0.08482457,0.07035088,0.07266809,0.1011787,0.09255203,0.07710481,0.08265658,0.08832774,0.08842093,0.08130169,0.1022113
1506.639,0.07862271,0.1003585,0.06647424,0.09578732,0.07380568,0.07899849,0.07317172,0.08293599,0.07783382,0.1298497,0.1013107,0.09401558,0.06476644,0.08570409,0.07103891,0.07334098,0.1021671,0.09358291,0.0777977,0.0834795,0.08907247,0.08931424,0.08213121,0.1032891
1507.121,0.0793315,0.1013969,0.06714868,0.0967779,0.07450496,0.07985573,0.07389709,0.08373773,0.07853002,0.1310251,0.1022053,0.09487934,0.06540225,0.0865853,0.07173482,0.07402135,0.1031992,0.09466379,0.07850941,0.08431592,0.08983491,0.09022554,0.08297748,0.1043932
1507.604,0.08002228,0.1024223,0.06777973,0.09772907,0.07520019,0.08068081,0.0745818,0.08454353,0.07921194,0.132243,0.1030971,0.09572335,0.06603746,0.08745231,0.07241227,0.07469297,0.1042409,0.09575305,0.07922637,0.08514759,0.09061249,0.09112471,0.08381552,0.1055025
1508.086,0.08068148,0.1033826,0.06834534,0.09859791,0.07587247,0.08144246,0.07520185,0.08532318,0.07986011,0.1334383,0.1039518,0.09652504,0.06665255,0.08827021,0.07304525,0.07532662,0.1052504,0.09679074,0.0799219,0.08593811,0.09137674,0.09198027,0.08461007,0.1065607
1508.568,0.08132853,0.1043092,0.06885815,0.09941785,0.0765286,0.08215403,0.07577333,0.08608007,0.08048765,0.134623,0.1047921,0.09730341,0.06725123,0.08905938,0.07364091,0.07593361,0.1062259,0.09777999,0.08060245,0.08670192,0.09214015,0.09279861,0.08537146,0.1075871
1509.05,0.08196362,0.1051883,0.06932938,0.1001872,0.0771689,0.08282311,0.07630512,0.08681142,0.081094,0.1357731,0.1056087,0.09806024,0.06783334,0.08981786,0.07420443,0.07651078,0.1071647,0.09871381,0.08126225,0.08743403,0.09289059,0.09358384,0.08609888,0.1085678
1509.532,0.08261027,0.1060731,0.0697872,0.1009591,0.07781141,0.08348412,0.07682872,0.08754012,0.08170106,0.1369342,0.1064385,0.09882594,0.06841499,0.09058461,0.07476091,0.07708511,0.1080943,0.09963327,0.08192167,0.08816852,0.09365233,0.09436462,0.08682387,0.1095517
1510.014,0.0832652,0.1069541,0.07024366,0.1017325,0.07845905,0.08414825,0.07735321,0.08827191,0.08230849,0.1381005,0.1072758,0.09960212,0.069,0.09136071,0.07531982,0.07765817,0.1090251,0.1005471,0.08257975,0.08890551,0.09441741,0.0951523,0.08755118,0.1105351
1510.496,0.08394571,0.1078783,0.07071903,0.1025507,0.07912651,0.08484223,0.07790134,0.08902918,0.08293363,0.1393218,0.1081533,0.1004125,0.06960273,0.0921785,0.07590135,0.07825325,0.1099835,0.1014938,0.08325499,0.08967458,0.09520865,0.09597106,0.08830669,0.1115627
1510.979,0.08464073,0.1088226,0.07121323,0.1033961,0.0798094,0.08556289,0.07846936,0.0898095,0.0835683,0.140583,0.1090552,0.1012474,0.07022031,0.09302449,0.07650358,0.07886252,0.1109682,0.1024662,0.08393987,0.09046388,0.09601193,0.09681998,0.08908159,0.1126153
1511.46,0.08535984,0.1098175,0.07173277,0.1042929,0.08051328,0.08631945,0.07906541,0.09062233,0.08422153,0.1419142,0.1100005,0.1021177,0.07085738,0.09391236,0.07713198,0.07949725,0.1119874,0.1034795,0.08464377,0.09128729,0.09684108,0.09770593,0.0898847,0.1137166
1511.943,0.08608456,0.1108215,0.07226365,0.1052036,0.08122406,0.08709087,0.07967093,0.09144912,0.08487675,0.1432739,0.1109575,0.1030006,0.07150013,0.09480891,0.07776892,0.08013622,0.1130193,0.1045011,0.08534881,0.09211608,0.09767164,0.09860927,0.09069001,0.1148248
1512.425,0.08681913,0.1118514,0.07280212,0.1061382,0.08193962,0.08787309,0.08028306,0.09228589,0.08553687,0.1446683,0.1119333,0.1038972,0.07214472,0.09571358,0.07840827,0.08077985,0.1140557,0.1055275,0.08605587,0.09295074,0.09850941,0.09952183,0.09149393,0.1159467
1512.907,0.08754268,0.1128579,0.07332955,0.107053,0.08264237,0.08863989,0.08087867,0.09310715,0.08618256,0.1460407,0.1128901,0.1047808,0.07277331,0.09658762,0.07902785,0.08140178,0.1150675,0.1065182,0.08674233,0.09375662,0.09932587,0.100417,0.09226605,0.1170336
1513.389,0.08825997,0.1138594,0.07384426,0.1079612,0.08333161,0.0893917,0.08145808,0.09391026,0.08681787,0.1473979,0.1138378,0.1056555,0.07338396,0.09743536,0.07962549,0.08200484,0.1160501,0.1074754,0.08740966,0.094537,0.1001284,0.1012899,0.09300759,0.1180973
1513.871,0.08895165,0.1148134,0.07433454,0.1088284,0.08399381,0.09011237,0.08200634,0.09467777,0.08742616,0.148696,0.1147467,0.1065008,0.0739654,0.09822915,0.08018921,0.08256961,0.1169856,0.1083731,0.08803964,0.09526535,0.1008931,0.1021237,0.09369776,0.1191002
1514.353,0.08962455,0.1157475,0.07480661,0.1096781,0.08463275,0.0908137,0.08253323,0.09541746,0.08801454,0.1499603,0.1156367,0.1073278,0.07452314,0.09898511,0.08072827,0.08310768,0.1178821,0.1092308,0.08864022,0.09595514,0.1016332,0.1029258,0.09434804,0.1200677
1514.835,0.09025927,0.1166246,0.07525401,0.1104807,0.0852372,0.09148669,0.08303007,0.09611996,0.08856768,0.1511614,0.1164835,0.1081189,0.07505127,0.09968223,0.08123861,0.08360601,0.1187302,0.1100349,0.0891984,0.09658689,0.102328,0.1036876,0.09494425,0.1209709
1515.318,0.09086163,0.1174732,0.07568359,0.1112586,0.08581097,0.0921436,0.08350804,0.09679678,0.0890919,0.1523309,0.1173074,0.1088836,0.07555743,0.1003384,0.08173177,0.08407907,0.1195411,0.110811,0.08972558,0.09717733,0.1029919,0.1044188,0.09550035,0.1218384
1515.8,0.09141139,0.1182529,0.07608496,0.1119751,0.08634139,0.09276929,0.08395426,0.09743696,0.08957038,0.1534355,0.1180799,0.1095997,0.07603395,0.1009294,0.08219946,0.08451217,0.1203034,0.1115435,0.09020991,0.09770634,0.1036042,0.105107,0.09600112,0.1226401
1516.282,0.09191681,0.1189893,0.07645899,0.1126462,0.08683218,0.09336702,0.08437295,0.09804863,0.09001018,0.1544981,0.1188166,0.1102736,0.07648525,0.1014706,0.08264522,0.08491658,0.1210245,0.112251,0.09066293,0.0981901,0.10418,0.1057558,0.09645937,0.123403
1516.764,0.09236485,0.1196423,0.07679111,0.1132341,0.08727382,0.09391431,0.08474582,0.09861807,0.09039908,0.1554775,0.1194883,0.1108845,0.07690135,0.1019399,0.08305334,0.08527494,0.1216908,0.1129096,0.09107267,0.09860991,0.1047021,0.1063483,0.09686115,0.1240973
1517.246,0.09277438,0.1202455,0.07708412,0.1137646,0.08767714,0.09441502,0.08507793,0.09915458,0.09075257,0.1563972,0.1201171,0.1114482,0.07728738,0.1023614,0.08342534,0.08559958,0.1223129,0.1135329,0.09145223,0.09898754,0.1051929,0.1068898,0.09722377,0.1247548
1517.728,0.09314186,0.1207712,0.07733215,0.1142176,0.08804041,0.09485579,0.08535867,0.09964934,0.09106684,0.1572267,0.1206858,0.1119583,0.07763708,0.1027243,0.08375069,0.08587828,0.1228841,0.1140978,0.09179201,0.09931169,0.1056421,0.1073716,0.09753956,0.1253522
1518.21,0.09349114,0.1212653,0.07755012,0.1146373,0.08837945,0.09525458,0.08560505,0.1001185,0.09136257,0.1580066,0.12123,0.1124438,0.07796098,0.1030627,0.0840421,0.08612999,0.1234229,0.1146261,0.09210739,0.09961054,0.1060758,0.1078104,0.09783114,0.1259277
1518.692,0.09381602,0.121707,0.07774241,0.1150145,0.08869241,0.09561174,0.08581822,0.1005589,0.09163471,0.158722,0.1217406,0.1129061,0.07825732,0.1033698,0.08430153,0.08634861,0.1239304,0.1151072,0.09239071,0.09987623,0.1064832,0.1082072,0.09809311,0.1264614
1519.175,0.0941328,0.1221432,0.07793,0.1153962,0.08899083,0.0959537,0.08602221,0.1009904,0.09189773,0.1594252,0.122256,0.1133747,0.07853917,0.1036779,0.08455127,0.08655778,0.1244312,0.1155779,0.09265844,0.1001377,0.1068869,0.108584,0.09834821,0.1269928
1519.657,0.09442659,0.1225501,0.07811725,0.1157675,0.0892671,0.09628371,0.08621969,0.1014111,0.0921383,0.1601079,0.1227649,0.1138463,0.07880557,0.103976,0.08479849,0.08675347,0.1249319,0.1160422,0.09290411,0.1003864,0.107272,0.1089436,0.09859058,0.1275031
1520.139,0.09470809,0.1229705,0.07831957,0.116165,0.08952955,0.09662687,0.08643181,0.1018409,0.09236461,0.1608261,0.123301,0.1143435,0.07907021,0.1042926,0.08506559,0.08695982,0.1254629,0.1165489,0.0931469,0.1006514,0.10766,0.1093072,0.09884382,0.1280357
1520.621,0.0949634,0.1233767,0.07853156,0.1165618,0.08977258,0.09698047,0.08665354,0.1022775,0.09256292,0.1615706,0.1238467,0.1148534,0.0793334,0.1046143,0.08535416,0.08717191,0.1260333,0.1171054,0.09338368,0.1009245,0.1080389,0.109675,0.09910326,0.1285748
1521.103,0.0952115,0.1238099,0.07875598,0.1169834,0.09001222,0.0973605,0.08689542,0.1027389,0.09274901,0.1623897,0.1244283,0.1153888,0.0796102,0.1049684,0.08567502,0.08740962,0.126668,0.1177469,0.09363644,0.1012328,0.1084362,0.1100643,0.09939209,0.129164
1521.585,0.09545117,0.1242398,0.07897672,0.1173954,0.09025276,0.09775243,0.08714134,0.1032179,0.09292278,0.1632564,0.1250202,0.1159287,0.07990018,0.1053385,0.08601375,0.08765957,0.1273579,0.1184478,0.09390108,0.1015613,0.1088446,0.1104681,0.09970032,0.1297794
1522.067,0.09571148,0.1247047,0.07919342,0.1178231,0.09051579,0.09816242,0.08739506,0.1037252,0.09311213,0.1641953,0.125642,0.1164825,0.08021477,0.105747,0.0863684,0.0879322,0.1281029,0.1192039,0.09419366,0.1019271,0.1092912,0.1108957,0.1000416,0.1304494
1522.549,0.095991,0.1251707,0.07939578,0.1182377,0.09080222,0.09857322,0.08764213,0.1042469,0.09331999,0.1651611,0.1262658,0.1170318,0.08054743,0.1061718,0.08672109,0.08820736,0.128874,0.1199633,0.09450097,0.1023056,0.1097612,0.1113339,0.1003962,0.1311346
1523.031,0.0963086,0.125673,0.07959489,0.1186729,0.09112237,0.09899545,0.08789419,0.1047908,0.09356584,0.1661743,0.1269141,0.1175928,0.08090434,0.1066322,0.08707723,0.0884944,0.129667,0.1207236,0.09483115,0.1027098,0.110271,0.1117901,0.1007732,0.1318567
1523.514,0.0966485,0.126176,0.07979009,0.1191057,0.09146456,0.09942011,0.08814536,0.1053442,0.09383802,0.1671989,0.1275635,0.1181535,0.08127655,0.107106,0.08743162,0.08877711,0.1304649,0.1214579,0.09516789,0.1031184,0.1107975,0.1122538,0.1011549,0.1325797
1523.996,0.09701765,0.1267144,0.07999619,0.1195709,0.09183068,0.0998653,0.08841275,0.1059185,0.0941425,0.168272,0.1282415,0.1187338,0.08166992,0.1076147,0.08779994,0.08907065,0.1312826,0.1221965,0.09552027,0.1035513,0.1113538,0.1127367,0.1015573,0.1333362
1524.478,0.09739368,0.1272516,0.08021028,0.1200426,0.09220531,0.1003245,0.08869035,0.1065035,0.09445832,0.1693715,0.1289267,0.1193214,0.08207674,0.108139,0.08818159,0.08936298,0.1321188,0.1229369,0.09587444,0.1039932,0.1119167,0.1132313,0.101969,0.1341007
1524.96,0.09778231,0.127822,0.08044086,0.1205506,0.09259155,0.1008143,0.08899106,0.1071116,0.09478813,0.1705414,0.1296456,0.1199323,0.08250397,0.1087017,0.08859041,0.08967087,0.1329958,0.1237193,0.09624272,0.1044674,0.1125023,0.1137498,0.10241,0.1349117
1525.442,0.09816394,0.1283877,0.08067758,0.1210629,0.09297803,0.1013228,0.08930252,0.1077313,0.09511205,0.1717581,0.1303741,0.12055,0.08294343,0.1092815,0.08901861,0.08998081,0.1339092,0.1245362,0.0966128,0.1049572,0.1130906,0.114282,0.1028685,0.1357428
