,S537_AD1,S538_AD2,S539_AD3,S540_AD4,S541_AD5,S542_AD6,S958_AD1,S959_AD2,S960_AD3,S961_AD4,S962_AD5,S963_AD6,S1189_AD1,S1190_AD2,S1191_AD3,S1192_AD4,S1193_AD5,S1194_AD6,S1365_AD1,S1366_AD2,S1367_AD3,S1368_AD4,S1369_AD5,S1370_AD6
,#048,#049,#050,#051,#052,#053,#086,#087,#088,#089,#090,#091,#095,#096,#097,#098,#099,#100,#103,#104,#105,#106,#107,#108
3012.796,89.6312,86.55726,90.72132,86.30108,89.5309,88.99174,89.79192,88.60793,89.4801,80.87869,85.56995,87.38622,90.6513,88.9749,90.11482,89.72437,88.37094,89.23392,89.55893,89.15535,87.71972,86.87987,90.10473,88.44939
3013.279,89.62557,86.54852,90.71677,86.29197,89.52569,88.9842,89.78696,88.60004,89.47223,80.8665,85.56431,87.38037,90.64415,88.96938,90.10942,89.71792,88.36838,89.23131,89.55233,89.14966,87.71299,86.8684,90.098,88.44649
3013.761,89.61907,86.54012,90.71188,86.28296,89.52056,88.97617,89.78214,88.59272,89.46456,80.85391,85.55837,87.37428,90.6378,88.96449,90.10532,89.71197,88.36586,89.22897,89.54601,89.14448,87.70663,86.85662,90.09159,88.44385
3014.243,89.61185,86.53191,90.70647,86.2738,89.51572,88.96782,89.77749,88.58634,89.45727,80.84123,85.55241,87.36832,90.63233,88.96021,90.10252,89.70639,88.36343,89.2268,89.54009,89.13985,87.70079,86.84475,90.08563,88.44135
3014.725,89.60416,86.52374,90.70052,86.26436,89.5113,88.95946,89.77302,88.58092,89.45031,80.82875,85.54671,87.36285,90.62776,88.95651,90.10078,89.70097,88.36107,89.22457,89.53465,89.13573,87.6955,86.83309,90.08016,88.43882
3015.207,89.59627,86.51533,90.69418,86.25447,89.50725,88.95137,89.76875,88.57619,89.44351,80.8165,85.54142,87.35795,90.62383,88.9532,90.09967,89.69543,88.35861,89.22202,89.5297,89.1321,87.69073,86.82185,90.07507,88.43603
3015.689,89.58831,86.50638,90.68764,86.24404,89.50337,88.94372,89.76459,88.57173,89.4366,80.80424,85.53642,87.35345,90.62005,88.94987,90.09853,89.68949,88.35581,89.21885,89.52519,89.12878,87.68632,86.81125,90.07016,88.43275
3016.171,89.58025,86.49661,90.681,86.23296,89.4994,88.93657,89.76044,88.56707,89.42925,80.79156,85.53143,87.349,90.61588,88.94608,90.09669,89.68298,88.35235,89.21478,89.5209,89.12553,87.68199,86.80128,90.06528,88.42877
3016.653,89.57198,86.48593,90.67435,86.22124,89.49508,88.92983,89.75618,88.56196,89.42133,80.77806,85.52609,87.34422,90.61075,88.94129,90.09362,89.67578,88.34797,89.20964,89.51652,89.12207,87.67747,86.79187,90.06023,88.42404
3017.135,89.56333,86.47443,90.6677,86.20895,89.49023,88.92327,89.75163,88.55641,89.4129,80.76359,85.52013,87.33886,90.60435,88.93517,90.08906,89.66795,88.3426,89.20347,89.51167,89.11804,87.67249,86.78288,90.05506,88.41863
3017.618,89.55424,86.46246,90.66104,86.19637,89.48487,88.91676,89.7468,88.55062,89.40418,80.74824,85.51343,87.33282,90.59664,88.92765,90.08305,89.65966,88.33639,89.19646,89.50603,89.11324,87.66692,86.77414,90.04978,88.41271
3018.1,89.5448,86.45036,90.65432,86.18373,89.47908,88.91015,89.74171,88.54485,89.39548,80.73237,85.50603,87.32622,90.58781,88.91887,90.0759,89.65113,88.32967,89.18893,89.49931,89.1075,87.66067,86.76538,90.04442,88.40646
3018.582,89.53518,86.43842,90.64741,86.17127,89.47293,88.90337,89.73646,88.53918,89.38698,80.71637,85.49802,87.31913,90.57827,88.90923,90.06808,89.64253,88.32281,89.1811,89.49139,89.10075,87.65374,86.75632,90.03886,88.39998
3019.064,89.52551,86.42662,90.64016,86.15899,89.46641,88.8962,89.73107,88.53351,89.37868,80.70046,85.48947,87.31163,90.5684,88.89918,90.06003,89.63402,88.31614,89.17316,89.48235,89.09306,87.6461,86.74653,90.03281,88.3931
3019.546,89.51585,86.41479,90.63244,86.14674,89.45934,88.88847,89.72553,88.52744,89.37035,80.6846,85.48031,87.30363,90.55851,88.88909,90.05203,89.62563,88.30984,89.16514,89.47232,89.08444,87.6377,86.7356,90.02584,88.3856
3020.028,89.50603,86.4025,90.62405,86.13412,89.45147,88.87987,89.71971,88.52046,89.3616,80.66844,85.47036,87.29494,90.54872,88.87917,90.04421,89.61732,88.30392,89.15695,89.46154,89.07503,87.62846,86.72314,90.0175,88.37712
3020.51,89.49579,86.38937,90.61492,86.12078,89.44259,88.87018,89.71336,88.51216,89.35199,80.65158,85.45945,87.28539,90.53905,88.86948,90.03655,89.609,88.29814,89.14851,89.45029,89.06495,87.61839,86.70903,90.00753,88.36739
3020.992,89.48491,86.37524,90.60514,86.10647,89.43265,88.85928,89.7063,88.50237,89.34131,80.63361,85.44749,87.27494,90.52937,88.85985,90.02886,89.60051,88.29222,89.13972,89.43882,89.05438,87.6076,86.69336,89.99596,88.35636
3021.475,89.47328,86.36024,90.59491,86.09116,89.42183,88.84725,89.69842,88.49122,89.32953,80.61449,85.43462,87.2637,90.51962,88.8501,90.02104,89.59166,88.28577,89.13052,89.42735,89.04353,87.59631,86.67654,89.98317,88.34423
3021.957,89.46099,86.34472,90.58456,86.07509,89.41045,88.83434,89.6897,88.4791,89.31691,80.59435,85.42109,87.25192,90.50967,88.83997,90.01294,89.58232,88.27847,89.12095,89.41599,89.03262,87.5848,86.65907,89.96973,88.33132
3022.439,89.44845,86.32915,90.57448,86.05868,89.39893,88.82094,89.68031,88.46649,89.30387,80.57352,85.40727,87.23989,90.49946,88.82925,90.0045,89.57241,88.2701,89.111,89.40488,89.02185,87.57343,86.6416,89.95631,88.31813
3022.921,89.43601,86.31386,90.56493,86.0423,89.38754,88.80736,89.67036,88.45383,89.29089,80.55238,85.39347,87.2278,90.48888,88.81778,89.99569,89.5619,88.26058,89.10062,89.3941,89.01138,87.56248,86.6245,89.94345,88.30503
3023.403,89.4241,86.2991,90.55617,86.02637,89.37645,88.79382,89.66003,88.44134,89.27831,80.53122,85.37992,87.21575,90.47786,88.80553,89.98654,89.55093,88.25004,89.08978,89.38375,89.0013,87.55215,86.60797,89.93148,88.29238
3023.885,89.4129,86.28485,90.54819,86.01105,89.36554,88.78035,89.64943,88.42911,89.26641,80.51021,85.36673,87.20376,90.46624,88.79251,89.97699,89.53967,88.23882,89.07852,89.37395,88.99162,87.54255,86.592,89.92041,88.28038
3024.367,89.40241,86.27103,90.54093,85.99643,89.35462,88.76688,89.63866,88.41704,89.25519,80.48945,85.35392,87.19189,90.45396,88.77895,89.96716,89.52847,88.22735,89.06698,89.36473,88.98229,87.53367,86.57641,89.91013,88.26912
3024.85,89.39241,86.25747,90.53421,85.98241,89.34346,88.75328,89.62781,88.40505,89.24454,80.46903,85.34149,87.18021,90.44104,88.76512,89.95711,89.51761,88.2162,89.05544,89.35616,88.97326,87.52544,86.56105,89.90045,88.25867
3025.332,89.38266,86.24415,90.52771,85.96886,89.33194,88.73952,89.617,88.39311,89.23424,80.4491,85.32956,87.16895,90.42765,88.7515,89.94702,89.50729,88.20576,89.04417,89.34805,88.96441,87.51764,86.54584,89.89115,88.24904
3025.814,89.37293,86.23102,90.52113,85.95557,89.32008,88.72567,89.60644,88.38124,89.22406,80.42977,85.31818,87.15833,90.41402,88.73846,89.93708,89.49757,88.19621,89.03345,89.34024,88.95568,87.51006,86.53077,89.88209,88.24012
3026.296,89.36304,86.21809,90.51414,85.94229,89.30801,88.71185,89.59625,88.36946,89.21371,80.41116,85.30736,87.14851,90.40047,88.72643,89.92745,89.48828,88.18745,89.0233,89.33239,88.94696,87.50234,86.51588,89.87314,88.23167
3026.778,89.35293,86.20521,90.50644,85.9287,89.29581,88.69813,89.58646,88.35779,89.20303,80.39324,85.29706,87.13949,90.38734,88.71553,89.91822,89.47918,88.17919,89.01359,89.3242,88.93816,87.49419,86.5011,89.86407,88.22332
3027.26,89.34258,86.19221,90.49792,85.91458,89.28358,88.68452,89.57703,88.34618,89.19185,80.37587,85.28702,87.13105,90.37492,88.70582,89.90942,89.46996,88.17097,89.004,89.31541,88.92912,87.48531,86.48632,89.85466,88.21458
3027.742,89.33199,86.17879,90.48853,85.89968,89.27132,88.67096,89.56775,88.33458,89.18024,80.35883,85.27694,87.12289,90.36337,88.69707,89.90101,89.46046,88.1625,88.99423,89.30597,88.91972,87.47561,86.47137,89.84467,88.20512
3028.224,89.32118,86.16482,90.4785,85.88406,89.25894,88.65726,89.55838,88.32295,89.16835,80.342,85.26653,87.11468,90.3528,88.689,89.89294,89.45065,88.15357,88.98404,89.29594,88.90983,87.46516,86.45611,89.83392,88.19475
3028.707,89.31022,86.15026,90.46822,85.86793,89.24647,88.64337,89.54878,88.31136,89.15649,80.32537,85.25562,87.10621,90.34319,88.68125,89.88512,89.44071,88.14436,88.97345,89.28553,88.89933,87.45425,86.44054,89.82243,88.18353
3029.189,89.29917,86.13536,90.45818,85.85178,89.23396,88.62928,89.53892,88.29991,89.14499,80.30912,85.24418,87.0974,90.33443,88.67346,89.87752,89.43088,88.13511,88.96259,89.27492,88.88817,87.44322,86.42485,89.81039,88.17186
3029.671,89.28822,86.12041,90.4487,85.8361,89.22156,88.61523,89.52896,88.28884,89.13414,80.2935,85.23241,87.0883,90.32626,88.66531,89.87012,89.42142,88.12616,88.95177,89.26423,88.87633,87.43241,86.40936,89.79823,88.16022
3030.153,89.2775,86.10574,90.43993,85.82135,89.20953,88.60152,89.5192,88.27825,89.12395,80.27866,85.22049,87.07893,90.31834,88.6565,89.86285,89.41239,88.11762,88.94112,89.25344,88.86389,87.42198,86.39437,89.78636,88.14903
3030.635,89.26718,86.09145,90.43166,85.80762,89.19803,88.5884,89.5099,88.26814,89.11426,80.26455,85.20862,87.06927,90.3102,88.64683,89.85558,89.40369,88.10942,88.93069,89.24245,88.85104,87.41193,86.3801,89.77522,88.13856
3031.117,89.25732,86.07751,90.42355,85.79483,89.18717,88.57605,89.50124,88.25838,89.10462,80.25096,85.19691,87.0592,90.30148,88.63619,89.84824,89.39506,88.10123,88.92031,89.23116,88.83802,87.40208,86.36656,89.76499,88.12875
3031.599,89.24779,86.06357,90.41499,85.78249,89.17689,88.56442,89.49324,88.24876,89.09457,80.2375,85.18536,87.04858,90.29184,88.62461,89.84075,89.38617,88.09268,88.90981,89.21954,88.82513,87.39221,86.35352,89.75575,88.11938
3032.081,89.23841,86.04936,90.40563,85.7702,89.16702,88.55335,89.48577,88.23904,89.0837,80.22385,85.17397,87.03743,90.28126,88.61236,89.83315,89.37685,88.08352,88.89907,89.20778,88.81281,87.38224,86.34077,89.74743,88.11025
3032.563,89.22903,86.03473,90.39535,85.75754,89.15733,88.54259,89.47856,88.22913,89.07187,80.20995,85.16282,87.02596,90.27,88.59988,89.82559,89.36703,88.07371,88.88811,89.19616,88.80132,87.37216,86.32802,89.73983,88.10111
3033.046,89.21949,86.01981,90.38438,85.74449,89.14765,88.53191,89.47141,88.21912,89.05927,80.19602,85.15206,87.01468,90.25851,88.58775,89.81837,89.35688,88.06348,88.87716,89.18504,88.7909,87.36221,86.31516,89.73278,88.09197
3033.528,89.20982,86.00494,90.37323,85.73123,89.13788,88.52129,89.46422,88.20922,89.04635,80.1825,85.14191,87.00416,90.24732,88.57648,89.81169,89.34666,88.05328,88.86656,89.17469,88.78159,87.35262,86.30224,89.72613,88.08292
3034.01,89.20013,85.99063,90.36255,85.71819,89.12798,88.51078,89.45702,88.19965,89.03365,80.16984,85.13252,86.99492,90.23687,88.56646,89.80578,89.33669,88.04352,88.8566,89.16512,88.77314,87.34352,86.28939,89.71976,88.07414
3034.492,89.19059,85.9772,90.35287,85.70575,89.11794,88.50051,89.44993,88.19064,89.02177,80.15826,85.12387,86.98714,90.22729,88.55778,89.80061,89.32715,88.03453,88.8474,89.15618,88.7653,87.33495,86.27664,89.7134,88.06561
3034.974,89.18134,85.96479,90.34448,85.69418,89.10783,88.49062,89.44312,88.18223,89.01102,80.14776,85.11575,86.98071,90.21842,88.55013,89.79598,89.31815,88.02641,88.8389,89.1475,88.75762,87.3267,86.26399,89.70683,88.0572
3035.456,89.17239,85.95319,90.33735,85.6835,89.09766,88.48109,89.43668,88.17436,89.0015,80.13792,85.10773,86.97498,90.20984,88.54302,89.79148,89.30969,88.0191,88.83095,89.13872,88.74977,87.31851,86.25123,89.69971,88.0486
3035.938,89.16363,85.94193,90.33114,85.67348,89.08743,88.47182,89.4306,88.16685,88.99306,80.12823,85.09932,86.96925,90.20099,88.53584,89.78671,89.30169,88.01234,88.82331,89.12962,88.74155,87.31017,86.23811,89.69176,88.03953
3036.42,89.15478,85.9305,90.32539,85.6638,89.07715,88.46256,89.42476,88.15942,88.98534,80.11813,85.09015,86.96278,90.19141,88.52799,89.78128,89.29406,88.00588,88.81583,89.12025,88.73293,87.30159,86.22438,89.68274,88.02971
3036.903,89.14559,85.91842,90.31953,85.65403,89.06679,88.45303,89.41888,88.15181,88.97789,80.10727,85.08003,86.95508,90.1809,88.51917,89.77502,89.28668,87.99944,88.8084,89.11076,88.72401,87.29276,86.20988,89.67259,88.01907
3037.385,89.13584,85.9054,90.31311,85.64381,89.05628,88.44298,89.41264,88.14377,88.97029,80.09546,85.06898,86.94598,90.16945,88.5092,89.7679,89.2794,87.99274,88.80089,89.10146,88.71494,87.28381,86.1946,89.66134,88.00769
3037.867,89.1254,85.89134,90.30578,85.63293,89.04553,88.43224,89.40575,88.13506,88.96217,80.08276,85.05727,86.93568,90.1573,88.49822,89.76002,89.27199,87.98544,88.79308,89.09241,88.7057,87.27473,86.1787,89.64923,87.99577
3038.349,89.11428,85.87628,90.29729,85.62111,89.03437,88.42068,89.39791,88.12549,88.95329,80.06925,85.0452,86.92449,90.14475,88.48644,89.75157,89.26407,87.97723,88.78456,89.08353,88.69617,87.26543,86.16229,89.63647,87.98344
3038.831,89.10254,85.86037,90.28762,85.60828,89.02258,88.40826,89.38891,88.11492,88.94345,80.05499,85.03306,86.91281,90.1321,88.47413,89.74273,89.25529,87.96779,88.77486,89.07452,88.6861,87.25563,86.14557,89.62334,87.97081
3039.313,89.09033,85.84383,90.27689,85.59441,89.00999,88.39502,89.3787,88.10336,88.93269,80.04009,85.02106,86.90102,90.11954,88.46149,89.73367,89.2453,87.95686,88.76349,89.0649,88.67522,87.24511,86.12865,89.61014,87.95798
3039.795,89.07788,85.82689,90.26537,85.5796,88.99654,88.38103,89.36738,88.09095,88.92111,80.0246,85.00925,86.88937,90.10711,88.4487,89.72452,89.23397,87.94448,88.75023,89.05433,88.66341,87.23372,86.11169,89.59718,87.94505
3040.278,89.06546,85.80988,90.25352,85.56411,88.98229,88.36648,89.35524,88.07801,88.90892,80.00868,84.99766,86.87804,90.09484,88.43591,89.7154,89.22139,87.9309,88.73528,89.04275,88.65076,87.22161,86.09484,89.58472,87.93219
3040.76,89.05334,85.7931,90.24181,85.54832,88.96751,88.35156,89.34274,88.06492,88.8963,79.99259,84.98626,86.86721,90.08273,88.42327,89.70647,89.20788,87.91659,88.71916,89.03036,88.63759,87.20918,86.07823,89.57297,87.91963
3041.242,89.04182,85.77689,90.23067,85.53268,88.95255,88.33661,89.33041,88.05205,88.88343,79.97668,84.97507,86.857,90.07079,88.41084,89.69785,89.19398,87.90215,88.7027,89.01765,88.62426,87.19691,86.06197,89.562,87.90757
3041.724,89.03109,85.76147,90.22039,85.51759,88.93779,88.32199,89.31881,88.03962,88.87032,79.96119,84.96405,86.84748,90.05906,88.39876,89.68967,89.18021,87.88808,88.68669,89.0052,88.61121,87.18534,86.04616,89.55177,87.89619
3042.206,89.0212,85.74686,90.21092,85.50319,88.92355,88.30797,89.3083,88.02766,88.85695,79.94625,84.95316,86.83865,90.04758,88.38706,89.68191,89.16703,87.87477,88.67177,88.99343,88.59866,87.17468,86.03067,89.54195,87.88537
3042.688,89.01205,85.73293,90.20208,85.48958,88.91002,88.29482,89.29907,88.01608,88.8433,79.93188,84.94242,86.83044,90.03641,88.37583,89.67455,89.15475,87.86238,88.65823,88.98257,88.58665,87.16496,86.01534,89.53222,87.8749
3043.17,89.00328,85.71938,90.19341,85.47647,88.89727,88.28268,89.29111,88.0047,88.82941,79.91787,84.93177,86.8227,90.0256,88.36509,89.66752,89.14349,87.85093,88.64607,88.97255,88.57505,87.15589,85.99992,89.52216,87.8644
3043.652,88.99445,85.70589,90.18453,85.46361,88.88529,88.27155,89.28421,87.99343,88.81553,79.904,84.92124,86.81526,90.01524,88.35492,89.66077,89.13325,87.84042,88.63506,88.96315,88.56371,87.14719,85.9843,89.51161,87.8536
3044.135,88.98512,85.69225,90.17521,85.45065,88.87396,88.26134,89.27799,87.9823,88.80206,79.89011,84.91087,86.80796,90.00537,88.34534,89.65424,89.12397,87.83086,88.62497,88.9541,88.55251,87.13863,85.96847,89.50058,87.84238
3044.617,88.97496,85.67839,90.16544,85.43742,88.86318,88.25182,89.27211,87.97139,88.78938,79.87614,84.90079,86.80072,89.99608,88.3364,89.64799,89.11555,87.8223,88.61563,88.94525,88.54152,87.13026,85.95271,89.48935,87.83094
3045.099,88.96394,85.66431,90.15539,85.42375,88.85277,88.24264,89.26615,87.96088,88.77788,79.86207,84.89101,86.7934,89.98729,88.32792,89.64197,89.10793,87.81475,88.60694,88.93659,88.53089,87.12228,85.93733,89.47836,87.81961
3045.581,88.95224,85.65009,90.14536,85.40965,88.84253,88.23345,89.25986,87.95078,88.76759,79.84793,84.88152,86.78592,89.9789,88.31967,89.63616,89.10096,87.80807,88.5988,88.92815,88.52077,87.11489,85.92271,89.46803,87.80884
3046.063,88.94022,85.63571,90.13564,85.39504,88.8322,88.22385,89.25298,87.94092,88.75831,79.83363,84.87222,86.77808,89.97055,88.31119,89.63041,89.09444,87.80194,88.59105,88.92001,88.5112,87.10822,85.90894,89.45853,87.79884
3046.545,88.92837,85.62111,90.1264,85.37991,88.82153,88.21347,89.24535,87.93098,88.74954,79.81905,84.86288,86.76974,89.96185,88.30201,89.6245,89.0881,87.79578,88.58331,88.91207,88.50195,87.10204,85.89584,89.44978,87.78961
3047.027,88.91702,85.60611,90.11765,85.3642,88.81029,88.20207,89.23692,87.92064,88.74075,79.804,84.85327,86.76072,89.95238,88.29172,89.61817,89.08162,87.78898,88.57516,88.90407,88.49267,87.09591,85.88293,89.44142,87.78083
3047.509,88.90634,85.59061,90.10931,85.34798,88.79846,88.18962,89.2278,87.90969,88.73155,79.78842,84.84319,86.75096,89.94187,88.28008,89.61125,89.07473,87.78093,88.56615,88.89565,88.48287,87.08921,85.86967,89.43298,87.77204
3047.991,88.89629,85.57465,90.10125,85.33142,88.78615,88.17625,89.21813,87.89819,88.72185,79.77241,84.83264,86.74061,89.93031,88.26724,89.60374,89.06719,87.77132,88.55597,88.88646,88.47214,87.08141,85.85552,89.42397,87.76273
3048.474,88.88661,85.55844,90.0934,85.3149,88.77364,88.16225,89.20819,87.88641,88.71183,79.75623,84.82174,86.72993,89.91795,88.25359,89.59576,89.05892,87.76014,88.54458,88.87635,88.46037,87.07222,85.84027,89.4141,87.75256
3048.956,88.87702,85.5424,90.08572,85.29887,88.76125,88.14792,89.19821,87.87482,88.70197,79.74016,84.81066,86.71921,89.90527,88.23972,89.58762,89.04996,87.74773,88.5322,88.86545,88.44774,87.06183,85.82394,89.40331,87.74139
3049.438,88.86721,85.5269,90.07825,85.28374,88.74937,88.13368,89.18851,87.86379,88.69267,79.72444,84.79963,86.70876,89.89279,88.22619,89.57961,89.04041,87.73457,88.51916,88.85412,88.43476,87.05067,85.80694,89.39173,87.72938
3049.92,88.85702,85.5122,90.07093,85.26973,88.73811,88.11974,89.17927,87.85342,88.68414,79.70914,84.78873,86.69874,89.88098,88.21346,89.57205,89.03044,87.72124,88.50587,88.84296,88.4221,87.03949,85.7897,89.37964,87.7167
3050.402,88.84641,85.49838,90.0638,85.25684,88.72751,88.10627,89.1706,87.84348,88.67632,79.69406,84.77791,86.68908,89.87012,88.20168,89.56512,89.02026,87.70821,88.49266,88.83258,88.4104,87.02896,85.7727,89.36732,87.70363
3050.884,88.83555,85.48526,90.05675,85.2448,88.71738,88.09336,89.1626,87.83356,88.66889,79.67895,84.76704,86.67964,89.86018,88.19077,89.55884,89.01008,87.69578,88.47967,88.82342,88.40006,87.01955,85.75618,89.35496,87.69029
3051.366,88.82463,85.47254,90.04974,85.23318,88.70753,88.08109,89.1553,87.82314,88.66143,79.66361,84.75602,86.67027,89.85093,88.18045,89.55309,89.00011,87.68406,88.46695,88.81564,88.39117,87.01144,85.74028,89.34272,87.67684
3051.848,88.81387,85.45992,90.04275,85.22154,88.6978,88.0695,89.14878,87.81194,88.65369,79.64805,84.74482,86.66087,89.84205,88.1704,89.54766,88.99059,87.6731,88.45453,88.80911,88.38346,87.0045,85.72494,89.33076,87.66335
3052.331,88.8034,85.44722,90.03583,85.20959,88.68806,88.05866,89.14307,87.79994,88.64558,79.63249,84.73353,86.65157,89.83315,88.16031,89.54233,88.98163,87.66273,88.44235,88.80347,88.37647,86.99841,85.71005,89.31914,87.64984
3052.813,88.79323,85.4344,90.02907,85.19715,88.67832,88.04857,89.13811,87.78754,88.63728,79.61733,84.72237,86.64254,89.82391,88.14992,89.53678,88.97334,87.65283,88.43044,88.79824,88.36961,86.99271,85.6955,89.308,87.63639
3053.295,88.78323,85.42151,90.02259,85.18425,88.66857,88.03908,89.1337,87.77528,88.62917,79.60291,84.71159,86.63405,89.81413,88.1391,89.53079,88.96559,87.64304,88.41868,88.79288,88.36237,86.98698,85.68125,89.29739,87.62309
3053.777,88.7732,85.40858,90.01643,85.17095,88.65874,88.02989,89.12947,87.76379,88.62157,79.58937,84.70135,86.62624,89.80362,88.12769,89.52409,88.95818,87.63309,88.40701,88.78704,88.35437,86.9809,85.66724,89.28732,87.60998
3054.259,88.76298,85.39565,90.01063,85.15739,88.64871,88.02061,89.12491,87.75341,88.61469,79.57661,84.69172,86.61913,89.79234,88.11568,89.51656,88.95079,87.62266,88.3952,88.78054,88.34548,86.97425,85.65344,89.27771,87.59708
3054.741,88.75246,85.38264,90.0051,85.14361,88.63833,88.01083,89.11949,87.74432,88.60854,79.56429,84.68266,86.61259,89.78034,88.10304,89.50816,88.94312,87.61151,88.38309,88.77342,88.33585,86.96702,85.63982,89.26842,87.58445
3055.223,88.74174,85.36959,89.99989,85.12977,88.62743,88.00021,89.11285,87.73631,88.60297,79.55196,84.67406,86.60636,89.76775,88.08996,89.49905,88.93501,87.59964,88.37055,88.76592,88.32578,86.95933,85.62637,89.25929,87.57217
3055.706,88.73113,85.35651,89.995,85.11602,88.61606,87.98872,89.1049,87.72906,88.59789,79.53935,84.66579,86.6001,89.75488,88.07671,89.48956,88.9265,87.58723,88.35762,88.75836,88.31562,86.95139,85.61308,89.25023,87.56034
3056.188,88.72105,85.34366,89.99059,85.10266,88.60436,87.97654,89.09586,87.72213,88.59309,79.52641,84.65779,86.59354,89.74205,88.06364,89.48009,88.91784,87.57468,88.34451,88.75112,88.30582,86.94354,85.60007,89.24124,87.54916
3056.67,88.71188,85.33131,89.98682,85.08998,88.59265,87.96407,89.08624,87.71519,88.58852,79.51318,84.64995,86.58644,89.72967,88.0512,89.47105,88.90942,87.56244,88.33154,88.7444,88.29662,86.936,85.58739,89.23231,87.53867
3057.152,88.70387,85.31977,89.98374,85.0783,88.58132,87.95181,89.07678,87.70802,88.58414,79.49992,84.64223,86.5787,89.71806,88.03964,89.46276,88.9016,87.55093,88.31903,88.73835,88.28819,86.92895,85.57512,89.22354,87.52895
3057.634,88.69702,85.30917,89.98132,85.06773,88.57068,87.94016,89.06809,87.70053,88.57993,79.48673,84.63449,86.57023,89.70734,88.0291,89.45528,88.89465,87.54043,88.30719,88.73286,88.28052,86.92239,85.56319,89.21494,87.51978
3058.116,88.69103,85.29947,89.97935,85.05825,88.56093,87.92941,89.06065,87.69263,88.57574,79.47368,84.62664,86.56113,89.69754,88.01947,89.44859,88.88872,87.53101,88.29611,88.72769,88.27345,86.91623,85.55154,89.20647,87.51092
3058.598,88.68545,85.29034,89.97751,85.04958,88.55211,87.91964,89.0547,87.68443,88.57144,79.46066,84.61861,86.55164,89.68845,88.0105,89.44247,88.88371,87.52261,88.28574,88.72251,88.26674,86.91025,85.53992,89.19802,87.50201
3059.08,88.67977,85.28136,89.97543,85.04129,88.54415,87.9108,89.05022,87.67601,88.56688,79.44762,84.61041,86.54213,89.67985,88.00189,89.43674,88.87947,87.51502,88.27587,88.71703,88.26019,86.90429,85.5281,89.18948,87.49277
3059.563,88.67362,85.27211,89.97282,85.03297,88.53687,87.90274,89.04696,87.66752,88.56203,79.43466,84.60217,86.53308,89.67146,87.9934,89.43127,88.87576,87.50808,88.26641,88.711,88.25366,86.89825,85.51591,89.18071,87.48311
3060.045,88.66685,85.26236,89.96963,85.02429,88.53009,87.89526,89.04459,87.65915,88.55692,79.42209,84.59417,86.52499,89.66308,87.98492,89.42609,88.87235,87.50156,88.25724,88.70437,88.24706,86.89214,85.50335,89.17173,87.4731
